sex__cat,age__cat,race__cat,marital-status__cat,education__cat,native-country__cat,workclass__cat,occupation__cat,salary-class__cat
Female,37,Black,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,36,White,Married-civ-spouse,Some-college,United-States,Local-gov,Tech-support,>50K
Female,51,Black,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,36,White,Never-married,Assoc-acdm,United-States,Private,Craft-repair,<=50K
Female,24,White,Separated,HS-grad,United-States,Private,Sales,<=50K
Female,42,Black,Separated,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K
Male,48,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,54,White,Divorced,7th-8th,United-States,Private,Machine-op-inspct,<=50K
Male,42,Asian-Pac-Islander,Divorced,Masters,India,Self-emp-inc,Exec-managerial,>50K
Male,35,White,Married-civ-spouse,HS-grad,Ireland,Self-emp-not-inc,Craft-repair,<=50K
Male,54,Black,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K
Female,23,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,23,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Male,43,White,Divorced,Bachelors,United-States,Private,Tech-support,<=50K
Female,40,White,Never-married,Bachelors,United-States,Self-emp-inc,Prof-specialty,<=50K
Male,25,White,Married-civ-spouse,Some-college,United-States,State-gov,Protective-serv,<=50K
Male,28,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,46,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,25,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,29,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,44,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Adm-clerical,<=50K
Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,22,White,Never-married,Some-college,United-States,Private,Protective-serv,<=50K
Male,24,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,54,White,Divorced,Bachelors,United-States,Self-emp-not-inc,Transport-moving,<=50K
Female,67,White,Widowed,Bachelors,United-States,Self-emp-inc,Other-service,<=50K
Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,30,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Handlers-cleaners,>50K
Male,35,White,Married-spouse-absent,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Female,59,White,Never-married,Masters,United-States,Private,Sales,>50K
Female,41,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,33,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,55,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K
Male,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,17,White,Never-married,10th,United-States,Private,Other-service,<=50K
Female,45,White,Divorced,HS-grad,Canada,Private,Adm-clerical,<=50K
Male,29,White,Never-married,12th,Dominican-Republic,Private,Handlers-cleaners,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,<=50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K
Male,49,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Craft-repair,<=50K
Male,35,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,50,White,Separated,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,23,White,Never-married,Assoc-voc,United-States,Private,Craft-repair,<=50K
Female,47,Black,Never-married,11th,United-States,Private,Machine-op-inspct,<=50K
Male,57,White,Married-civ-spouse,5th-6th,United-States,Private,Craft-repair,<=50K
Male,42,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Prof-specialty,<=50K
Female,38,Black,Married-civ-spouse,9th,Haiti,Private,Other-service,<=50K
Male,45,White,Married-civ-spouse,Assoc-voc,United-States,Local-gov,Protective-serv,>50K
Female,22,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,59,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,42,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Female,23,White,Never-married,HS-grad,United-States,Local-gov,Other-service,<=50K
Female,39,Asian-Pac-Islander,Widowed,Bachelors,Japan,Local-gov,Prof-specialty,<=50K
Male,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,27,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,60,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,59,White,Widowed,10th,United-States,Private,Machine-op-inspct,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,49,White,Married-civ-spouse,Doctorate,United-States,Local-gov,Prof-specialty,>50K
Male,41,White,Married-civ-spouse,5th-6th,Mexico,Private,Farming-fishing,<=50K
Male,44,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,54,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,27,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,44,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,>50K
Female,38,Black,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,35,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Other-service,>50K
Female,33,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,45,White,Never-married,Assoc-acdm,Columbia,Federal-gov,Adm-clerical,<=50K
Female,29,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,>50K
Female,36,Black,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,39,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,32,Amer-Indian-Eskimo,Separated,Some-college,United-States,Private,Tech-support,<=50K
Female,18,Black,Never-married,10th,United-States,Private,Priv-house-serv,<=50K
Male,20,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,28,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,59,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Local-gov,Transport-moving,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,51,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,39,White,Married-civ-spouse,9th,Mexico,Private,Handlers-cleaners,<=50K
Female,29,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,40,White,Married-civ-spouse,9th,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,28,White,Never-married,Masters,United-States,Private,Tech-support,<=50K
Male,45,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K
Male,47,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K
Female,25,Black,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,20,Black,Never-married,Assoc-voc,United-States,Private,Sales,<=50K
Female,29,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,27,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
Male,35,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K
Male,30,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,28,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Female,43,Black,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Male,28,White,Married-civ-spouse,9th,United-States,Private,Sales,<=50K
Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,61,Asian-Pac-Islander,Married-spouse-absent,Preschool,China,Private,Other-service,<=50K
Male,30,White,Never-married,Bachelors,Hungary,Private,Tech-support,<=50K
Female,57,White,Widowed,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,26,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,26,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,66,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K
Male,34,White,Never-married,HS-grad,United-States,Private,Tech-support,<=50K
Female,33,Black,Never-married,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K
Female,32,White,Divorced,Some-college,United-States,State-gov,Protective-serv,<=50K
Female,39,Black,Divorced,Masters,United-States,Private,Exec-managerial,>50K
Male,58,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Prof-specialty,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,37,White,Never-married,1st-4th,United-States,Private,Other-service,<=50K
Male,25,White,Never-married,9th,Mexico,Private,Craft-repair,<=50K
Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,48,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K
Female,19,White,Never-married,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,38,Black,Widowed,Some-college,United-States,Local-gov,Transport-moving,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,34,Black,Never-married,HS-grad,United-States,State-gov,Handlers-cleaners,<=50K
Male,23,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,24,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,<=50K
Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,25,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,<=50K
Male,30,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K
Female,42,Black,Separated,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,23,White,Never-married,Bachelors,United-States,Private,Machine-op-inspct,<=50K
Male,28,White,Never-married,9th,United-States,Private,Other-service,<=50K
Female,38,White,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K
Male,45,White,Divorced,Assoc-voc,United-States,Private,Exec-managerial,>50K
Male,25,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K
Female,52,White,Never-married,Masters,United-States,Federal-gov,Adm-clerical,>50K
Male,27,White,Never-married,HS-grad,Mexico,Self-emp-inc,Craft-repair,<=50K
Male,25,Asian-Pac-Islander,Never-married,Bachelors,Philippines,Private,Sales,<=50K
Male,18,White,Never-married,7th-8th,Mexico,Private,Sales,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Handlers-cleaners,<=50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,>50K
Female,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,33,White,Married-civ-spouse,7th-8th,Mexico,Private,Handlers-cleaners,<=50K
Male,45,Black,Divorced,Prof-school,United-States,State-gov,Prof-specialty,>50K
Male,27,Black,Never-married,Bachelors,United-States,Private,Handlers-cleaners,<=50K
Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,18,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,42,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,18,White,Never-married,10th,United-States,Private,Farming-fishing,<=50K
Female,31,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,52,White,Married-civ-spouse,HS-grad,United-States,Without-pay,Adm-clerical,<=50K
Male,27,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
Male,42,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,51,White,Separated,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Male,35,White,Married-civ-spouse,HS-grad,Mexico,Private,Handlers-cleaners,<=50K
Male,26,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,22,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,50,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,>50K
Male,23,Asian-Pac-Islander,Never-married,HS-grad,Vietnam,Private,Tech-support,<=50K
Male,39,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K
Male,27,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,31,White,Never-married,Assoc-voc,United-States,Private,Farming-fishing,<=50K
Female,21,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,58,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,29,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,62,White,Married-civ-spouse,Some-college,United-States,Local-gov,Machine-op-inspct,<=50K
Male,36,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
Male,38,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,30,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,48,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,55,White,Divorced,HS-grad,United-States,Private,Exec-managerial,>50K
Female,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,21,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
Male,56,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
Female,36,Black,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,44,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,27,White,Married-civ-spouse,Bachelors,Cuba,Private,Adm-clerical,>50K
Male,59,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K
Male,48,White,Divorced,Bachelors,United-States,Private,Handlers-cleaners,<=50K
Female,20,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,35,Black,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,42,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,90,Asian-Pac-Islander,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,33,Black,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,56,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Female,50,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K
Female,62,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,17,White,Never-married,12th,United-States,Private,Other-service,<=50K
Female,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,63,White,Widowed,HS-grad,United-States,Private,Adm-clerical,<=50K
