sex__cat;age__cat;race__cat;marital-status__cat;education__cat;native-country__cat;workclass__cat;occupation__cat;salary-class__cat
Female;49;White;Married-civ-spouse;11th;United-States;Non-Government;Priv-house-serv;<=50K
Female;49;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;10th;United-States;Non-Government;Exec-managerial;<=50K
Male;49;White;Married-civ-spouse;11th;United-States;Government;Adm-clerical;<=50K
Male;49;White;Married-civ-spouse;11th;United-States;Non-Government;Exec-managerial;<=50K
Male;49;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Handlers-cleaners;<=50K
Male;49;White;Married-civ-spouse;Assoc-voc;United-States;Government;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Farming-fishing;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Government;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Non-Government;Other-service;<=50K
Male;49;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Adm-clerical;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;>50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;Doctorate;United-States;Government;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;49;White;Married-civ-spouse;Masters;United-States;Government;Exec-managerial;>50K
Male;49;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;>50K
Female;50;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Protective-serv;<=50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Government;Adm-clerical;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Government;Protective-serv;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;11th;United-States;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;50;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Tech-support;>50K
Male;50;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;50;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Masters;United-States;Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Female;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;51;White;Married-civ-spouse;11th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;51;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Exec-managerial;<=50K
Male;51;White;Married-civ-spouse;Assoc-voc;Greece;Non-Government;Handlers-cleaners;<=50K
Male;51;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;<=50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;51;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Sales;>50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Government;Craft-repair;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Government;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Tech-support;>50K
Male;51;White;Married-civ-spouse;Masters;Canada;Non-Government;Prof-specialty;>50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;>50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;>50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;>50K
Female;52;White;Married-civ-spouse;5th-6th;El-Salvador;Non-Government;Sales;<=50K
Female;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;52;White;Married-civ-spouse;HS-grad;United-States;Unemployed;Adm-clerical;<=50K
Male;52;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;<=50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;52;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;52;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;<=50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;52;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;52;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;52;White;Married-civ-spouse;HS-grad;El-Salvador;Non-Government;Craft-repair;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Government;Machine-op-inspct;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Handlers-cleaners;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;52;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Sales;>50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Government;Exec-managerial;>50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;>50K
Female;53;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;53;White;Married-civ-spouse;12th;United-States;Non-Government;Craft-repair;<=50K
Male;53;White;Married-civ-spouse;9th;United-States;Non-Government;Farming-fishing;<=50K
Male;53;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;<=50K
Male;53;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;53;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;53;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Transport-moving;>50K
Male;53;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Tech-support;>50K
Male;53;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Adm-clerical;>50K
Male;53;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;53;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;53;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;53;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;>50K
Male;53;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;53;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;>50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;53;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Male;54;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;54;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Sales;<=50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Government;Transport-moving;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;54;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;54;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;54;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;54;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;54;White;Married-civ-spouse;Some-college;United-States;Non-Government;Protective-serv;>50K
Male;55;White;Married-civ-spouse;10th;United-States;Government;Adm-clerical;<=50K
Male;55;White;Married-civ-spouse;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;55;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Machine-op-inspct;<=50K
Male;55;White;Married-civ-spouse;9th;United-States;Non-Government;Farming-fishing;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Government;Transport-moving;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;55;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;<=50K
Male;55;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;55;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;55;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;55;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;>50K
Male;55;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;55;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;>50K
Male;55;White;Married-civ-spouse;Prof-school;United-States;Government;Prof-specialty;>50K
Male;55;White;Married-civ-spouse;Some-college;Poland;Non-Government;Prof-specialty;>50K
Female;56;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Female;56;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;56;White;Married-civ-spouse;11th;United-States;Non-Government;Craft-repair;<=50K
Male;56;White;Married-civ-spouse;11th;United-States;Non-Government;Farming-fishing;<=50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;Government;Adm-clerical;<=50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;Government;Other-service;<=50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
